eganri01,1894,1,WAS,NL,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
figgefr01,1894,1,PHI,NL,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
flahepa01,1894,1,LS3,NL,39,150,15,43,5,3,0,15,2,0,9,7,0,1,1,0,0
flynnca01,1894,1,CIN,NL,9,15,1,4,0,0,1,3,0,0,0,2,0,0,0,0,0
fournhe01,1894,1,CIN,NL,6,19,0,2,0,0,0,1,0,0,1,5,0,0,0,0,0
gradymi01,1894,1,PHI,NL,922,3008,489,884,155,67,35,461,114,0,311,126,0,73,38,0,0
harpege01,1894,1,PHI,NL,28,77,12,12,2,1,0,6,0,0,10,10,0,0,0,0,0
hartmfr01,1894,1,PIT,NL,582,2242,297,623,77,47,10,333,88,0,118,64,0,42,32,0,0
hassabi01,1894,1,WAS,NL,257,1059,163,306,58,23,7,178,25,0,84,44,0,1,18,0,0
hawlesc01,1894,1,BSN,NL,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hodsoge01,1894,1,BSN,NL,16,35,5,3,0,0,0,4,1,0,4,6,0,0,0,0,0
hoganma01,1894,1,CIN,NL,40,141,17,34,4,4,0,18,11,0,7,17,0,1,5,0,0
horneja01,1894,1,BLN,NL,2,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
housejo01,1894,1,CHN,NL,84,293,39,74,9,7,0,25,18,0,33,27,0,8,4,0,0
johnsjo01,1894,1,PHI,NL,4,16,4,3,0,0,0,3,0,0,1,3,0,0,1,0,0
jordaha01,1894,1,PIT,NL,3,10,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0
korwaji01,1894,1,BRO,NL,6,14,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0
lampehe01,1894,1,BSN,NL,9,18,1,2,0,1,0,0,0,0,2,6,0,1,0,0,0
lukenal01,1894,1,PHI,NL,3,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
lutenlu01,1894,1,LS3,NL,70,255,43,49,10,4,0,23,4,0,23,21,0,9,3,0,0
malarjo01,1894,1,WAS,NL,82,207,19,35,8,2,1,18,1,0,14,18,0,3,2,0,0
masoner01,1894,1,SLN,NL,4,12,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0
massebi01,1894,1,CIN,NL,13,53,7,15,3,0,0,5,0,0,3,2,0,0,0,0,0
mcgui01,1894,1,CIN,NL,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mercewi01,1894,1,WAS,NL,566,1773,278,506,39,23,7,197,88,0,141,158,0,17,36,0,0
mohleki01,1894,1,WAS,NL,3,9,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0
murphya01,1894,1,NY1,NL,131,475,101,114,12,4,0,45,35,0,81,38,0,0,4,0,0
murrato01,1894,1,PHI,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
payntge01,1894,1,SLN,NL,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
peitzjo01,1894,1,SLN,NL,7,26,10,11,2,3,0,3,2,0,6,1,0,0,0,0,0
peppeha01,1894,1,LS3,NL,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pfannbi01,1894,1,CIN,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ritzji01,1894,1,PIT,NL,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
russepa01,1894,1,SLN,NL,3,10,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0
selbaki01,1894,1,WAS,NL,1612,6165,1066,1807,301,149,44,779,334,0,785,180,0,42,110,0,0
smithol01,1894,1,LS3,NL,39,137,27,41,6,1,3,20,13,0,29,15,0,3,1,0,0
smithto02,1894,1,BSN,NL,29,76,5,17,2,1,0,4,0,0,9,12,0,0,0,0,0
sommean01,1894,1,BRO,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
steerge01,1894,1,PIT,NL,10,39,3,8,0,0,0,4,2,0,2,1,0,0,0,0,0
stultge01,1894,1,BSN,NL,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tanneje01,1894,1,CIN,NL,507,1414,190,361,55,23,5,142,19,0,105,60,0,8,26,0,0
tennefr02,1894,1,BSN,NL,1994,7595,1278,2231,270,77,22,688,285,0,874,115,0,63,277,0,0
thomato01,1894,1,CL4,NL,10,23,1,4,1,0,0,2,0,0,2,1,0,0,1,0,0
underfr01,1894,1,BRO,NL,7,18,3,7,0,1,0,0,0,0,2,4,0,0,0,0,0
wallabo01,1894,1,CL4,NL,2383,8618,1057,2309,391,143,34,1121,201,2,774,162,0,47,173,0,0
westehu01,1894,1,NY1,NL,23,56,9,8,1,0,0,7,2,0,6,5,0,0,2,0,0
westfr01,1894,1,BSN,NL,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wynnebi01,1894,1,WAS,NL,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
yinglch01,1894,1,PHI,NL,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
zahnefr01,1894,1,LS3,NL,35,98,14,21,1,2,0,10,2,0,9,10,0,1,0,0,0
adkinhe01,1895,1,SLN,NL,1,5,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
baileki01,1895,1,CIN,NL,1,4,2,2,1,0,0,1,1,0,0,1,0,0,0,0,0
banksbi01,1895,1,BSN,NL,5,14,0,3,0,0,0,0,0,0,1,5,0,0,0,0,0
bannoto01,1895,1,NY1,NL,39,166,34,44,7,2,0,8,20,0,8,9,0,0,3,0,0
battala01,1895,1,NY1,NL,2,4,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0
beamer01,1895,1,PHI,NL,10,11,2,2,0,0,0,0,1,0,0,4,0,1,0,0,0
boswean01,1895,1,NY1,NL,12,30,5,7,0,0,0,2,2,0,2,3,0,1,0,0,0
bowerfr01,1895,1,BLN,NL,1046,3404,345,853,102,38,13,392,81,0,130,61,0,47,71,0,0
buckied01,1895,1,WAS,NL,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
butlefr01,1895,1,NY1,NL,5,22,5,6,1,0,0,2,0,0,1,1,0,0,0,0,0
careysc01,1895,1,BLN,NL,299,1157,114,313,60,20,1,159,5,0,52,34,0,10,18,0,0
childbi01,1895,1,LS3,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clarkwi01,1895,1,NY1,NL,350,1280,188,366,54,35,2,199,38,0,114,75,0,29,12,0,0
colemjo03,1895,1,SLN,NL,1,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
colliji01,1895,1,BSN,NL,1725,6795,1055,1999,352,116,65,983,194,0,426,96,0,84,147,0,0
connojo03,1895,1,SLN,NL,92,271,29,54,7,2,1,22,8,0,18,4,0,3,8,0,0
coogada01,1895,1,WAS,NL,26,77,9,17,2,1,0,7,1,0,13,6,0,0,1,0,0
corbejo01,1895,1,WAS,NL,72,230,32,54,11,2,0,32,4,0,6,20,0,1,1,0,0
corcojo01,1895,1,PIT,NL,6,20,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0
cronija01,1895,1,BRO,NL,136,367,24,66,10,4,0,34,7,0,15,4,0,5,13,0,0
davisha01,1895,1,NY1,NL,1755,6653,1001,1841,361,145,75,951,285,2,525,124,0,59,142,0,0
dohened01,1895,1,NY1,NL,187,564,70,111,11,4,3,49,13,0,28,63,0,4,3,0,0
dolanco01,1895,1,BSN,NL,830,3174,428,855,99,37,10,315,114,0,227,11,0,21,65,0,0
donovfr01,1895,1,CL4,NL,3,12,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0
everibi01,1895,1,CHN,NL,698,2842,535,902,85,43,11,341,186,0,212,194,0,15,55,0,0
faginfr01,1895,1,SLN,NL,1,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0
forembr01,1895,1,PIT,NL,32,76,8,8,0,0,0,6,2,0,15,23,0,0,1,0,0
frienda01,1895,1,CHN,NL,69,238,28,61,9,3,1,20,3,0,9,11,0,0,6,0,0
gannogu01,1895,1,PIT,NL,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
gardnji01,1895,1,PIT,NL,82,224,29,40,5,1,1,16,5,0,28,37,0,3,4,0,0
gilrojo01,1895,1,WAS,NL,13,30,8,7,1,0,0,4,0,0,1,5,0,0,0,0,0
gremmed01,1895,1,CL4,NL,383,1420,140,356,58,24,7,164,22,0,89,13,0,14,24,0,0
harrijo01,1895,1,BSN,NL,72,264,47,58,5,5,3,38,5,0,26,22,0,2,5,0,0
hewitja01,1895,1,PIT,NL,4,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
hineshu01,1895,1,BRO,NL,2,8,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0
hoffebi01,1895,1,BLN,NL,180,560,82,128,21,9,1,48,11,0,34,67,0,16,8,0,0
hogrige01,1895,1,CIN,NL,123,460,86,117,18,9,2,50,48,0,66,17,0,4,6,0,0
holmedu01,1895,1,LS3,NL,933,3605,540,1014,142,58,17,375,236,0,236,157,0,64,113,0,0
kahoemi01,1895,1,CIN,NL,410,1309,103,278,43,14,4,105,21,0,39,11,0,4,32,0,0
kemmebi01,1895,1,LS3,NL,11,38,5,7,0,0,1,3,0,0,2,4,0,0,1,0,0
kinlowa01,1895,1,SLN,NL,1,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
kissibi01,1895,1,BLN,NL,72,214,24,60,13,3,0,26,1,0,3,21,0,0,3,0,0
lushbi01,1895,1,WAS,NL,489,1722,294,429,49,35,8,152,84,0,291,52,0,8,75,0,0
madisar01,1895,1,PHI,NL,53,152,26,44,5,4,0,27,5,0,12,12,0,1,3,0,0
mccaubi01,1895,1,WAS,NL,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mccorba01,1895,1,LS3,NL,989,3645,433,867,110,42,15,417,130,0,280,209,0,25,79,0,0
mccreto01,1895,1,LS3,NL,802,2962,465,857,99,76,27,388,116,0,310,258,0,10,75,0,0
mcdermi02,1895,1,LS3,NL,58,143,18,31,5,4,0,10,1,0,15,21,0,1,1,0,0
mcdoude01,1895,1,SLN,NL,21,44,1,6,1,0,0,6,0,0,8,17,0,0,0,0,0
mcdousa01,1895,1,BRO,NL,6,16,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
mcfadgu01,1895,1,SLN,NL,4,14,1,3,0,0,0,2,0,0,0,2,0,0,1,0,0
mcfarda01,1895,1,LS3,NL,40,109,8,21,3,3,0,5,0,0,5,18,0,2,1,0,0
mcfarmo01,1895,1,CHN,NL,6,19,0,1,0,0,0,0,0,0,0,6,0,0,2,0,0
mcganam01,1895,1,LS3,NL,20,73,9,21,5,2,0,9,6,0,8,6,0,0,1,0,0
mcjamdo01,1895,1,WAS,NL,178,537,42,87,13,4,0,39,5,0,17,80,0,0,4,0,0
minneda01,1895,1,LS3,NL,8,34,6,13,0,0,0,6,0,0,1,1,0,0,0,0,0
molesca01,1895,1,WAS,NL,4,7,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0
moransa01,1895,1,PIT,NL,11,26,5,4,0,1,1,1,0,0,1,1,0,0,0,0,0
morrito02,1895,1,LS3,NL,14,49,6,10,1,2,0,4,0,0,5,5,0,0,1,0,0
nilesbi01,1895,1,PIT,NL,11,37,2,8,0,0,0,0,2,0,5,2,0,0,1,0,0
nycech01,1895,1,BSN,NL,9,35,7,8,5,0,2,9,0,0,4,2,0,1,0,0,0
omearto01,1895,1,CL4,NL,13,34,6,5,0,0,0,0,0,0,6,7,0,0,0,0,0
orthal01,1895,1,PHI,NL,602,1698,183,464,61,30,12,184,30,0,51,59,0,8,28,0,0
ottenjo01,1895,1,SLN,NL,26,87,8,21,0,0,0,8,2,0,5,8,0,0,1,0,0
pondar01,1895,1,BLN,NL,71,184,28,45,5,1,0,14,3,0,21,32,0,1,8,0,0
prestwa01,1895,1,LS3,NL,50,197,42,55,6,4,1,24,11,0,17,17,0,10,1,0,0
purneos01,1895,1,WAS,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ryanmi01,1895,1,SLN,NL,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
samulik01,1895,1,SLN,NL,24,74,5,17,2,0,0,5,5,0,5,7,0,0,4,0,0
sextofr01,1895,1,BSN,NL,10,26,3,7,0,0,0,3,0,0,1,1,0,0,1,0,0
sheehbi01,1895,1,SLN,NL,58,199,24,60,3,6,1,19,7,0,24,6,0,3,4,0,0
spiesha01,1895,1,CIN,NL,86,326,44,85,14,8,2,40,4,0,14,21,0,7,1,0,0
stewaac01,1895,1,CHN,NL,97,365,52,88,8,10,8,76,14,0,39,40,0,0,4,0,0
stuarbi01,1895,1,PIT,NL,20,80,5,19,3,0,0,10,2,0,2,8,0,1,0,0,0
sweenda01,1895,1,LS3,NL,22,90,18,24,5,0,1,16,2,0,17,2,0,1,0,0,0
tebeapu01,1895,1,CL4,NL,2,6,3,3,0,0,0,1,1,0,2,1,0,0,0,0,0
thornwa01,1895,1,CHN,NL,154,519,83,162,15,9,1,77,23,0,60,33,0,6,7,0,0
trubyha01,1895,1,CHN,NL,70,260,31,73,5,2,2,50,12,0,18,16,0,6,4,0,0
warnejo01,1895,1,BSN,NL,1074,3497,348,870,81,35,6,303,83,0,181,111,0,91,58,0,0
whitede02,1895,1,PHI,NL,3,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
wilsoze01,1895,1,BSN,NL,127,385,50,83,5,4,1,40,7,0,20,53,0,3,14,0,0
wisneph01,1895,1,WAS,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woerljo01,1895,1,WAS,NL,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
wrighda01,1895,1,PIT,NL,2,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
wrighjo01,1895,1,LS3,NL,77,287,35,81,12,5,1,36,8,0,13,31,0,1,2,0,0
bergema01,1896,1,BSN,NL,344,1278,180,339,44,15,10,176,24,0,52,103,0,10,15,0,0
bowency01,1896,1,NY1,NL,2,3,1,1,0,0,0,1,0,0,1,2,0,0,2,0,0
boyleed01,1896,1,LS3,NL,5,14,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
briggbu01,1896,1,CHN,NL,106,324,19,48,2,3,1,17,1,0,19,30,0,0,7,0,0
campfsa01,1896,1,NY1,NL,6,12,2,2,1,0,0,3,0,0,1,2,0,0,0,0,0
cassipe01,1896,1,LS3,NL,101,382,39,98,15,1,3,48,11,0,17,20,0,11,3,0,0
crigelo01,1896,1,CL4,NL,1012,3202,337,709,86,50,11,342,58,0,309,48,0,23,85,0,0
daviswi01,1896,1,CIN,NL,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
dextech01,1896,1,LS3,NL,772,2869,429,749,94,24,16,347,183,0,198,127,0,42,79,0,0
dolanjo02,1896,1,LS3,NL,323,1152,140,247,38,11,6,122,28,0,72,74,0,15,18,0,0
douglkl01,1896,1,SLN,NL,748,2800,368,766,85,29,10,275,84,0,227,66,0,41,62,0,0
ellisbe01,1896,1,PHI,NL,4,16,0,1,0,0,0,0,0,0,3,6,0,0,0,0,0
emigch01,1896,1,LS3,NL,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
eustafr01,1896,1,LS3,NL,25,100,18,17,2,2,1,11,4,0,6,14,0,0,1,0,0
flynnge01,1896,1,CHN,NL,29,106,15,27,1,2,0,4,12,0,11,9,0,2,3,0,0
fostere01,1896,1,NY1,NL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
frasech01,1896,1,LS3,NL,459,1319,134,235,34,13,3,96,19,0,81,115,0,7,38,0,0
frienfr01,1896,1,LS3,NL,2,5,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
gallawi01,1896,1,PHI,NL,14,49,9,15,2,0,0,6,0,0,10,0,0,1,1,0,0
garvine01,1896,1,PHI,NL,181,500,34,61,1,0,0,18,1,0,17,35,0,3,18,0,0
gearda01,1896,1,CL4,NL,69,238,25,57,11,3,0,25,4,0,8,5,0,1,2,0,0
geierph01,1896,1,PHI,NL,349,1315,197,327,30,12,2,102,54,0,154,45,0,10,18,0,0
gettich01,1896,1,NY1,NL,126,377,48,91,16,2,0,47,12,0,28,35,0,5,4,0,0
goarjo01,1896,1,PIT,NL,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
hermaar01,1896,1,LS3,NL,17,42,4,7,1,0,0,3,0,0,3,11,0,0,0,0,0
hillbi01,1896,1,LS3,NL,124,348,31,58,1,2,0,18,2,0,17,65,0,2,6,0,0
hortoel01,1896,1,PIT,NL,3,11,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
hulenbi01,1896,1,PHI,NL,107,407,97,100,19,7,0,41,28,0,65,22,0,0,10,0,0
johnsab02,1896,1,LS3,NL,74,252,26,60,8,2,0,37,2,0,17,18,0,1,3,0,0
jonesfi01,1896,1,BRO,NL,1788,6747,1180,1920,206,75,21,631,359,0,817,122,0,76,254,0,0
jordach01,1896,1,PHI,NL,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
keeneha01,1896,1,PHI,NL,16,51,6,16,4,0,0,7,3,0,1,6,0,0,0,0,0
keistbi01,1896,1,BLN,NL,621,2433,400,758,133,63,18,400,131,0,90,39,0,50,38,0,0
klobefr01,1896,1,BSN,NL,108,329,48,91,12,6,7,47,1,0,10,58,0,7,10,0,0
kostajo01,1896,1,LS3,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lajoina01,1896,1,PHI,NL,2480,9589,1504,3242,657,163,83,1599,380,21,516,148,0,134,221,0,0
leahyda01,1896,1,PHI,NL,2,6,0,2,1,0,0,1,0,0,1,2,0,0,0,0,0
lewiste01,1896,1,BSN,NL,184,552,66,123,10,3,0,52,4,0,38,48,0,0,17,0,0
lizotab01,1896,1,PIT,NL,7,29,3,3,0,0,0,3,1,0,2,2,0,0,1,0,0
mcallsp01,1896,1,CL4,NL,418,1450,157,358,38,18,5,164,32,0,67,41,0,15,37,0,0
mcbrial01,1896,1,CHN,NL,403,1589,258,464,60,26,12,179,36,0,132,82,0,26,23,0,0
mcfarhe01,1896,1,LS3,NL,352,1278,204,340,61,28,13,167,64,0,175,15,0,17,26,0,0
mcganda01,1896,1,BSN,NL,1437,5226,842,1482,181,100,42,727,282,0,429,88,0,230,166,0,0
mertesa01,1896,1,PHI,NL,1190,4405,695,1227,188,108,40,721,396,0,422,99,0,33,139,0,0
myersbe01,1896,1,SLN,NL,160,592,66,150,14,12,0,52,11,0,56,42,0,3,9,0,0
nilanto01,1896,1,SLN,NL,18,68,3,12,0,1,0,3,0,0,5,4,0,1,1,0,0
nopsje01,1896,1,PHI,NL,137,385,32,85,5,4,0,32,0,0,26,85,0,2,7,0,0
nortoef01,1896,1,WAS,NL,15,37,2,9,2,2,0,2,0,0,0,3,0,0,0,0,0
paddedi01,1896,1,PIT,NL,874,3157,423,814,113,46,11,334,132,0,224,63,0,97,67,0,0
payneha01,1896,1,BRO,NL,85,222,20,51,4,2,0,24,0,0,18,15,0,0,7,0,0
pickeol01,1896,1,LS3,NL,886,3352,500,910,96,39,9,287,194,0,287,53,0,25,80,0,0
reidybi01,1896,1,NY1,NL,86,245,19,39,0,1,0,13,4,0,15,0,0,2,8,0,0
reilljo03,1896,1,CHN,NL,9,42,6,9,1,0,0,2,2,0,1,1,0,0,0,0,0
rogerji01,1896,1,WAS,NL,152,597,82,140,17,12,3,90,20,0,48,35,0,2,11,0,0
seymocy01,1896,1,NY1,NL,1529,5686,737,1724,229,96,52,799,222,0,354,87,0,30,138,0,0
smithha02,1896,1,WAS,NL,36,131,21,36,7,2,0,17,9,0,12,7,0,2,4,0,0
stransa01,1896,1,LS3,NL,903,2933,479,790,112,28,16,253,216,0,464,24,0,43,72,0,0
wheelge01,1896,1,PHI,NL,50,148,19,29,9,0,1,6,3,0,8,14,0,0,5,0,0
woodjo01,1896,1,SLN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wriglze01,1896,1,WAS,NL,239,861,121,222,25,20,5,117,18,0,46,55,0,1,21,0,0
yeagege01,1896,1,BSN,NL,217,705,90,168,25,6,5,73,7,0,45,23,0,6,17,0,0
zearfda01,1896,1,NY1,NL,72,202,15,42,3,3,0,17,2,0,19,6,0,1,2,0,0
abbated01,1897,1,PHI,NL,855,3044,355,772,99,43,11,324,142,0,289,33,0,33,93,0,0
amoledo01,1897,1,BLN,NL,18,48,5,5,0,0,0,5,0,0,2,7,0,2,0,0,0
beckebo01,1897,1,PHI,NL,6,10,1,1,0,0,0,1,0,0,3,4,0,0,0,0,0
beeched02,1897,1,SLN,NL,11,37,2,9,2,0,0,1,1,0,0,1,0,0,1,0,0
beldeir01,1897,1,CL4,NL,8,30,5,8,0,2,0,4,0,0,2,6,0,1,2,0,0
blackge01,1897,1,BLN,NL,5,13,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
bresnro01,1897,1,WAS,NL,1446,4481,682,1252,218,71,26,530,212,3,714,101,0,67,112,0,0
brownch01,1897,1,CL4,NL,4,11,1,3,1,0,0,1,0,0,0,3,0,0,0,0,0
brownjo02,1897,1,BRO,NL,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
butledi01,1897,1,LS3,NL,22,74,7,17,0,1,0,3,2,0,2,2,0,0,1,0,0
clarkhe01,1897,1,CL4,NL,9,29,3,8,0,0,0,3,0,0,3,0,0,0,0,0,0
clarkwi03,1897,1,LS3,NL,4,16,2,3,0,0,0,2,1,0,1,4,0,0,0,0,0
cogandi01,1897,1,BLN,NL,12,34,4,6,1,2,0,4,0,0,3,4,0,1,1,0,0
colempe01,1897,1,SLN,NL,14,34,2,7,0,0,0,4,0,0,1,5,0,2,0,0,0
cookefr01,1897,1,CL4,NL,5,17,2,5,2,0,0,3,0,0,3,1,0,0,1,0,0
dammabi01,1897,1,CIN,NL,60,131,18,22,0,6,0,15,0,0,16,31,0,1,1,0,0
denzero01,1897,1,CHN,NL,23,61,4,8,2,0,0,2,0,0,3,10,0,1,0,0,0
dowlipe01,1897,1,LS3,NL,118,354,28,70,10,5,1,29,2,0,13,52,0,6,5,0,0
dunklda01,1897,1,PHI,NL,62,164,8,31,2,0,0,10,0,0,4,13,0,0,1,0,0
dunnja01,1897,1,BRO,NL,490,1622,197,397,54,10,1,164,55,0,83,26,0,14,53,0,0
evansro01,1897,1,SLN,NL,84,201,11,32,4,0,0,13,2,0,21,31,0,2,11,0,0
fifieja01,1897,1,PHI,NL,69,196,18,38,5,1,2,14,1,0,19,24,0,0,5,0,0
foxbi01,1897,1,WAS,NL,47,173,13,32,2,1,0,7,9,0,5,2,0,1,7,0,0
gettmja01,1897,1,WAS,NL,197,772,108,215,24,8,8,78,44,0,40,83,0,9,12,0,0
grimejo01,1897,1,SLN,NL,3,7,0,2,0,0,0,1,0,0,3,2,0,0,0,0,0
hachir01,1897,1,LS3,NL,16,51,5,11,2,0,0,3,1,0,5,5,0,3,3,0,0
hannipa01,1897,1,BRO,NL,10,20,4,5,0,0,0,2,4,0,1,2,0,3,2,0,0
harledi01,1897,1,SLN,NL,741,2882,389,755,59,27,10,236,139,0,223,117,0,79,64,0,0
hernoto01,1897,1,CHN,NL,4,16,2,1,0,0,0,2,1,0,0,4,0,0,1,0,0
hickmch01,1897,1,BSN,NL,1081,3982,478,1176,217,91,59,614,72,0,153,53,0,58,59,0,0
hoffmje01,1897,1,PIT,NL,48,188,33,58,6,9,3,36,6,0,8,25,0,0,1,0,0
huelsfr01,1897,1,SLN,NL,235,824,76,213,52,13,5,97,18,0,62,0,0,15,9,0,0
johnsyo01,1897,1,PHI,NL,6,14,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
jonesji01,1897,1,LS3,NL,90,344,28,79,16,4,0,24,9,0,18,0,0,1,3,0,0
kuhnsch01,1897,1,PIT,NL,8,21,2,5,0,0,0,3,0,0,3,5,0,0,0,0,0
leahyto01,1897,1,PIT,NL,131,410,54,105,15,9,0,42,18,0,44,23,0,14,5,0,0
lippto01,1897,1,PHI,NL,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mageebi01,1897,1,LS3,NL,107,284,19,48,4,2,0,27,2,0,9,61,0,1,6,0,0
mahonmi01,1897,1,BSN,NL,4,9,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0
martifr01,1897,1,LS3,NL,20,66,6,16,2,0,0,1,0,0,2,15,0,1,0,0,0
millebe01,1897,1,LS3,NL,4,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
nancedo01,1897,1,LS3,NL,189,657,110,182,34,8,7,99,14,0,83,22,0,5,29,0,0
obrieto02,1897,1,BLN,NL,428,1573,249,437,60,24,10,229,55,0,120,87,0,31,33,0,0
pappajo01,1897,1,CL4,NL,2,5,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
powelja01,1897,1,CL4,NL,585,1610,133,309,38,14,8,124,3,0,87,77,0,7,50,0,0
ritchcl01,1897,1,CIN,NL,1672,5923,709,1619,216,68,18,675,155,0,607,72,0,72,224,0,0
rothfja01,1897,1,PIT,NL,35,115,20,36,3,1,2,18,3,0,5,10,0,2,1,0,0
schreos01,1897,1,LS3,NL,895,3057,304,829,136,31,9,338,52,0,102,11,0,12,45,0,0
sheckji01,1897,1,BRO,NL,2122,7605,1296,2084,354,136,56,813,465,0,1135,347,0,92,286,0,0
smithal01,1897,1,BRO,NL,287,955,107,252,30,11,1,130,37,0,26,46,0,6,25,0,0
smithhe01,1897,1,LS3,NL,311,1126,117,268,42,7,3,91,54,0,51,26,0,8,31,0,0
sockach01,1897,1,CL4,NL,94,367,54,115,12,8,3,55,16,0,20,48,0,4,4,0,0
sparktu01,1897,1,PHI,NL,313,798,45,91,16,4,0,41,0,0,52,22,0,3,31,0,0
stahlch01,1897,1,BSN,NL,1304,5069,858,1546,219,118,36,622,189,0,470,74,0,44,126,0,0
stanljo02,1897,1,WAS,NL,216,694,77,148,15,10,2,76,20,0,51,1,0,8,25,0,0
sudhowi01,1897,1,SLN,NL,303,836,77,149,16,9,1,57,13,0,59,80,0,6,23,0,0
swaimcy01,1897,1,WAS,NL,42,106,9,21,1,0,0,13,3,0,1,16,0,0,1,0,0
wadderu01,1897,1,LS3,NL,410,1066,61,172,29,10,4,83,6,0,42,23,0,6,23,0,0
wagneho01,1897,1,LS3,NL,2794,10439,1739,3420,643,252,101,1733,723,15,963,414,0,125,221,0,0
altroni01,1898,1,LS3,NL,230,550,52,97,9,1,2,27,5,1,29,6,0,11,15,0,0
batesfr01,1898,1,CL4,NL,27,77,9,16,1,0,0,5,0,0,12,21,0,1,1,0,0
branski01,1898,1,BSN,NL,1330,4999,529,1351,225,75,13,637,175,0,221,41,0,24,142,0,0
burkeji01,1898,1,CL4,NL,550,1947,200,475,58,13,1,187,87,0,112,1,0,30,53,0,0
callajo02,1898,1,SLN,NL,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
carrch01,1898,1,WAS,NL,507,1950,185,492,68,32,6,240,49,0,71,50,0,5,67,0,0
carribi01,1898,1,NY1,NL,169,497,38,81,9,6,0,30,4,0,31,88,0,2,15,0,0
caseydo01,1898,1,WAS,NL,1114,4341,584,1122,137,52,9,354,191,0,270,21,0,55,139,0,0
chancfr01,1898,1,CHN,NL,1287,4297,797,1273,200,79,20,596,401,0,554,64,0,137,111,0,0
clarkjo02,1898,1,LS3,NL,223,809,118,193,18,9,5,43,51,0,135,23,0,5,13,0,0
connbe01,1898,1,PHI,NL,12,30,7,8,2,1,0,2,0,0,0,1,0,1,0,0,0
